deaths,new cases,total cases
10493.0,123.0,557124.0
10493.62167726435,130.13525890165846,557260.9047162525
10494.57968308261,115.57369161352423,557369.9574588644
10495.76618846926,97.41498003091779,557458.2516137362
10497.103149305707,82.6805145853073,557532.9846981174
10498.55708479722,83.38569577456212,557614.8202755053
10500.17175593635,102.56570112705583,557726.0240156581
10502.008356700191,124.88707870161362,557862.3961096451
10504.088029237171,140.30878914846286,558011.1106890037
10506.39440883545,148.09305038122403,558163.6233301113
10508.893189967011,150.96179724536884,558316.3181251754
10511.544192401843,150.93382608706457,558467.4212947701
10514.305978220056,149.6810332572408,558616.5102985596
10517.140691642915,148.691842530079,558764.6409011217
10520.01633106769,148.8179333845301,558913.3996930019
10522.907211324366,150.64752417673367,559064.8065090767
10525.793620990376,154.23194780648453,559220.6881920535
10528.66096352063,160.01289263946052,559383.3970464471
10531.500693841237,168.7813167063327,559556.2899229696
10534.310064800475,180.41495908727643,559742.3076122078
10537.088810755235,194.12702182362457,559943.1508068185
10539.837248562735,209.5332626732481,560160.2455429303
10542.556555966257,226.79201310900535,560395.5030385794
10545.249214659229,246.18162695891277,560651.2048964466
10547.918880819027,267.89128664062986,560929.7159411592
10550.57113105366,292.91102009670107,561234.8940904676
10553.212941133226,320.3674548157159,561568.8336795255
10555.850756788746,350.00531112778265,561933.4449087722
10558.49131274412,381.84061837713637,562331.0342923562
10561.14116027086,415.24422664077446,562762.8861909027
10563.806087214101,449.65842627992413,563229.6725372425
10566.491298465004,484.4045563406733,563731.481925038
10569.200676694574,517.9998568818555,564266.381533614
10571.936831155172,550.1463060656546,564832.781040185
10574.701462882853,580.210276398471,565428.1625441548
10577.496090130475,608.9981142712636,566051.6483805181
10580.322726096187,636.7710659308291,566702.3686214832
10583.183747894609,663.3308657909755,567379.0782030548
10586.081956523829,689.8723037816775,568082.1642373463
10589.021382775554,716.8230607766071,568812.4562784691
10592.0061375465,742.2398823122389,569567.5634290919
10595.039112073238,764.5942000701153,570343.5663104919
10598.12217155828,784.1736094719048,571137.8250183664
10601.25646762712,801.4003105190544,571947.931275963
10604.44344099845,818.3457847133244,572774.7275802554
10607.685284448837,835.7637538065541,573619.1556234327
10610.984735534163,854.2000670982392,574482.449368203
10614.3452705523,874.3911448921546,575366.8164087826
