horizon,metric,deaths,new cases,total cases
7,mae,21.30943481922103,41.352233918962575,595.8898017559301
7,mape,0.20002570767010167,4.466936560641758,0.10293667277095928
7,rmse,22.030924360315264,55.133853718932016,604.919350364722
14,mae,34.551026241218615,59.66666387406606,874.273130607733
14,mape,0.32317630207152137,6.103948538083824,0.14986899393983913
14,rmse,37.831664699234025,68.59381326134218,928.6517204247318
21,mae,48.619599817521056,96.82759642221303,1219.2332137011413
21,mape,0.4530773407920987,10.550283288963048,0.20719895932407392
21,rmse,54.21548438857634,144.57855840700202,1359.485337242288
28,mae,62.35458069529328,139.1443723738315,1869.379298383786
28,mape,0.5788783912003451,14.665339218396973,0.314551728910413
28,rmse,69.97928652217222,190.72589930192422,2260.0148127055863
