Re
1.0043489794360663
1.0061049349186832
1.0071058967331785
1.007341214883193
1.0068030049115428
1.005485944963533
1.0033871456903374
1.000506068418928
0.9968444752039547
0.9924063998705284
0.9871981326186898
0.9812282131435095
0.9745074285814428
0.9670488134630075
0.9588676493234574
0.9499814618500995
0.9404100135281392
0.930175289750959
0.9193014763339284
0.9078149263482238
0.8957441141990552
0.8831195749306207
0.8699738268626116
0.856341275859944
0.8422580998144771
0.8277621122761394
0.8128926046083831
0.7976901665519034
0.7821964856493437
0.7664541265962432
0.750506292219721
0.7343965684231233
0.7181686560463589
0.7018660931511922
0.6855319717217216
0.6692086531479847
0.6529374871136886
0.6367585386211269
0.6207103278470667
0.6048295873297485
0.589151040643463
0.5737072062355413
0.5585282294998963
0.543641745466336
0.5290727737236669
0.5148436464049957
0.5009739692660851
0.48748061511932883
0.47437774823106277
0.46167687749298536
0.449386936005965
0.43751438386935615
0.42606333101724286
0.41503567662460306
0.4044312615791056
0.394248030549581
0.3844822002975687
0.3751284311262061
0.3661799987354199
0.35762896367208863
0.34946633651481906
0.3416822366526677
0.334266043358297
0.32720653786822895
0.32049203569944834
0.3141105086045085
0.308049695852309
0.3022972048130105
0.296840600936894
0.29166748738898546
0.2867655747772102
0.2821227414747067
0.27772708510930944
0.27356696583190293
0.2696310420400596
0.26590829921470616
