deaths,new cases,total cases
151.51570108695887,92.52131313312566,43308.00173449516
309.39959863899276,637.2954678429232,43494.54383288324
504.8830706633162,1579.3061179805372,42598.01622982323
718.2220033979975,2980.966978189419,40159.46664096415
908.7388836004538,1405.220088427799,39157.55930741131
1125.2461373464903,3479.5447501540766,35945.79527575523
1377.3275986012304,3867.705845707271,32213.49957036227
1654.1889003375545,5437.727532229677,26784.126900218427
1974.2248764612013,9592.35425478773,17078.350195392966
2310.155011371011,9783.008009417332,7065.695932656527
2640.019588419702,9742.66334718981,3015.1701498255134
2966.886887899949,11504.70948544785,14958.814738541842
3331.4197208140977,15729.343519350135,31222.9063924551
3683.299124539015,19021.77649570818,50864.74576381594
4098.076249454869,25135.848331108864,76701.82013447583
4603.595959118218,25367.188149158,102840.28394339979
5131.136129571241,25922.8565420339,129600.32700039446
5644.402711970499,28890.84266434933,159384.3097063154
6161.812851824798,31027.13854460325,191355.92429563403
6500.919264197,7127.512885645207,199470.53658296168
6928.979698371724,22637.65712194219,223133.26146560907
7382.953662011074,22013.12967227181,246202.0335700214
7876.072398676304,22047.35840106776,269331.28683196753
8427.83646713756,23205.351290422885,293638.4037408829
8997.01485630381,25418.8124047726,320175.17691513896
9550.928906360059,27085.68020427208,348389.5036321804
10328.880536804209,54217.48962982635,403742.98036028445
11072.865432361374,39464.86479774058,444347.33617700636
