deaths,new cases,total cases
5.142857142857143,40.857142857142854,389.0
5.284829659760134,43.335064067413256,434.62242702766133
5.506281917828711,39.65715844944404,472.4871589030161
5.792250193379926,38.796023552595315,510.42051207482297
6.146254450213844,43.374175368774345,555.6437539436114
6.583779724148892,52.6176270801033,612.5465677313223
7.126592041049571,65.37489214954614,684.0463684385084
7.800087431125542,80.85167576964605,772.4331735988748
8.6320471293192,98.58105951587342,879.7046927186198
9.651962895719189,118.29627817877432,1007.7011203761526
10.890607808971309,139.83391967485244,1158.1573561220696
12.379706345646142,163.0734666598537,1332.7133250253703
14.15162634524224,187.89904367337084,1532.8979898697537
16.239045765371955,214.1739500879607,1760.0949367250048
18.674564565723376,241.72325777504477,2015.4949029715826
21.490244998546814,270.3222805201392,2300.039849946349
24.717074562739224,299.6902063548173,2614.3632408600406
28.384356351769107,329.4888617545079,2958.731567549214
32.51904172766754,359.3267906024777,3332.9925280498414
37.145029867854696,388.7686783934863,3736.5352992974827
42.2824669413649,417.3497764509919,4168.267883924643
47.94708355733138,444.5944654056148,4626.615448304761
54.14961178624535,470.037588711116,5109.541943616299
60.89532178360007,493.24687242266214,5614.595238876344
68.18371101246953,513.8467039768996,6138.973840169406
76.00837297089345,531.5374833962895,6679.610985883731
84.35705823457633,546.1074196194834,7233.27015338034
93.21192592888806,557.4392270550989,7796.645753085842
102.54997360293086,565.5110383725156,8366.462129467156
112.34361281109187,570.398180255968,8939.565016175171
122.56136594774743,572.2601955350505,9512.999332514659
133.16864530428742,571.3191891962474,10084.070066153396
144.12856774522143,567.8537342038904,10650.386401699687
155.40274656770376,562.1705552468949,11209.888596622106
166.95209935521464,554.6073077949853,11760.853082802696
178.73753220735472,545.4821565111764,12301.89096831207
190.72058645340377,535.1243845389637,12831.92785871347
202.86397432020382,523.834640593154,13350.179429729928
215.1320166523482,511.8717379825377,13856.119520303126
227.49097755619798,499.492554977531,14349.446711636076
239.9093190586007,486.89251013556867,14830.048227742725
252.35785238331707,474.24241043747526,15297.967205240513
264.8098204916898,461.6939504396226,15753.371027289997
277.2409289573637,449.34533415754134,16196.521621829526
289.6293001984951,437.28526464245795,16627.752140704426
301.9554044526598,425.57927652343466,17047.444576941743
314.2019610103971,414.25861591746195,17456.011458049074
326.35379615112197,403.3570640148268,17853.882874421237
