deaths,new cases,total cases
1.607703752451414,22.42914243620811,60.80555016413564
1.8518199385764618,57.79385778689172,1.6324846579627774
2.1030685454856766,71.79072205708451,71.63984058019741
2.359803259335713,97.23701961852541,170.4466208784852
2.7633080000075623,121.25184598381617,293.33627682519
3.0263715307756485,150.51207153638597,445.5441236622337
3.14757780458946,152.1442810667939,599.4248952896087
2.8398773755519784,158.6881145406865,759.8829205873317
2.8163045687703487,137.84680965486433,899.5189684710222
2.64711808703386,101.02367920891658,1002.3455786373324
2.1883735960719832,101.4957155431297,1105.6478367404052
1.5819204481378364,84.53136311621381,1191.9842235437318
1.2554009132242783,133.5508175060299,1327.3322896371046
0.9222468406403408,156.40135720997193,1485.5182057775874
0.7245342544105995,177.64578962749303,1664.9328694336073
0.23298044839638976,198.13758060066775,1864.818875397168
0.2673456833522607,249.8679522480802,2116.414211413572
0.49131170023439097,301.9804703224397,2420.0966379212514
0.8680121520859672,331.0382100245892,2752.8123129227224
1.2550561721663058,391.61597643931736,3146.07745009471
1.6528583599000086,471.4206371180078,3619.120704191646
2.3474974953236227,568.1711625717834,4188.884815171445
3.7678645087980414,665.2899265566805,4855.740137663484
5.77137814637554,739.6392316755542,5596.914730851988
8.072561219674498,849.785450560025,6448.207767581909
10.814470398498656,1053.305310003546,7502.990888561755
13.854414940107517,1152.3374317347677,8656.778712067866
17.621100580463676,1306.1729379438207,9964.372901344253
