deaths,new cases,total cases
8.428571428571429,130.42857142857142,1357.142857142857
8.50899891793852,142.17029076986555,1507.9069626952687
8.640397721487039,137.87740905413196,1643.9573250976503
8.817392125951056,134.47260889192427,1776.3804300362158
9.038751799422993,136.1662993502787,1912.9253190263746
9.30631885560797,143.39617103515428,2059.4917477310205
9.624449739109952,155.71597020241134,2220.9634380629595
9.999774653633736,172.65508523107192,2401.7170772940885
10.441143147897312,193.86914264192745,2605.845149238633
10.95973366829531,219.39246569831263,2837.626746213914
11.569428252717648,249.43965332877806,3101.702809396496
12.287187680943985,284.23943588273306,3402.936080440938
13.13346268178428,323.863506841175,3746.2136040069045
14.13268268255783,369.0009915716918,4137.2638912502025
15.31459009585023,421.06473826648283,4583.717169700467
16.71577719131326,481.60921275230794,5094.834505586324
18.38125815489684,551.8733750914982,5680.956645094214
20.366574905368044,634.7335500773487,6355.892504599448
22.74169963148468,733.3732517028342,7137.176463775185
25.594834292793507,852.2660037473241,8046.982027895038
29.038032397384324,994.260016212158,9110.277366574988
33.210219097569414,1160.8015781012648,10352.237361446412
38.28143292720358,1353.4046713338207,11799.74541892234
44.45691977332422,1571.8674500315376,13478.76966447997
51.97864188362207,1812.9920184123787,15410.657025382641
61.12255145391901,2068.1660878008106,17605.709076868545
72.19036446005579,2328.113533240134,20063.902350089313
85.50065177793958,2581.4529604881864,22772.905226916857
101.38449157734978,2832.8803934385764,25731.707254030607
120.19145129911108,3075.1756722046553,28929.278828036484
142.2729171991414,3306.331131340385,32352.464701524015
167.98042937372128,3523.020162708374,35985.322042333326
197.66166565945576,3731.3106751486953,39821.55471198445
231.664881702094,3929.0156928712695,43850.53138215203
270.33846073759577,4132.1924344609415,48084.185041906014
314.0464246126946,4333.022508132731,52518.84392073096
363.1225083768272,4512.36993900638,57123.25065864416
417.83322208639413,4649.190083213379,61845.902474769726
478.32868736008874,4730.632214188562,66621.06675769183
544.6589601447416,4766.995601464479,71410.05949491242
616.7834672290874,4763.847324714573,76175.69657244535
694.5614808065359,4710.43885517561,80864.01674479456
777.7219961425624,4608.86141891896,85425.51404714215
865.8909670629963,4465.598035640421,89822.39420196458
958.6156821776509,4299.423464431231,94039.86013317145
1055.4131910563385,4122.96630876003,98075.1031119626
1155.7819400777557,3942.1307348441123,101926.71893916487
1259.2194789858627,3765.4313515646454,105603.33665441397
