deaths,new cases,total cases
676.4749930430394,622.6926106168371,994.7833159480942
788.7595299710956,450.18531980265516,465.4926834698854
896.050924258757,559.4519683527001,165.31763561299886
1008.2937976653934,700.8366815546315,929.7251394058258
1121.1091126403853,806.2020971591332,1792.8327423041483
1233.797721936946,831.2642829482338,2675.2749776953715
1386.7720669294113,965.5367627802548,3687.1593694795883
1537.9876703659934,1136.794403215959,4866.077088437509
1695.801206713369,1119.8068662747241,6024.336098048167
1850.5467583822706,1133.5294143675205,7193.483113485912
2004.8247524690287,1244.4888966799354,8471.292163887614
2171.360609442515,1390.152404307305,9892.853850462416
2351.2923415919972,1426.8414512298523,11349.455512348242
2491.3138710702888,1461.7135706509366,12839.358947228175
2677.5331104542074,1468.5573276348532,14334.650508403516
2868.3300465539483,1648.8166927107336,16008.811589111603
3061.214945763482,1849.2056501559923,17882.093418479373
3256.83021903417,2118.2647453287477,20023.380875665636
3444.380248637584,2092.087947542323,22137.60943837234
3629.6325905664917,2421.485776814738,24580.477096706512
3854.9192580437257,2662.3337710871415,27263.602893404284
4032.565982455075,2811.8128862330163,30095.65692060467
4198.0360523711715,3085.2442999546356,33200.64910317864
4323.216173820005,3240.3764057782,36460.31860594486
4505.845052494603,3288.427939634067,39767.583279490704
4683.513934867182,3614.8855301022863,43400.81573420766
4857.381415243207,4095.7669251168495,47514.51316516052
5030.60265742431,3934.0939767740397,51466.192038561596
