Re
4.607571096804843
3.7045151008045183
2.5215968495740415
1.603420681013478
1.2921861215551467
1.1379708826171067
1.092113513741292
1.0253446701135198
0.940324780135603
0.8653269337292855
0.7956140507805418
0.7299653957110892
0.6823873845593836
0.6489741060685665
0.6228193160021346
0.5956848526963892
0.5653030974437405
0.5225104051835624
0.48989839615026587
0.4633033658083671
0.4376350318860882
0.42224122225124217
0.409472683408068
0.40043568796835455
0.39291243832909306
0.38810369011687196
0.38444018047416717
0.3813003295613718
0.3783859143850507
0.3728706492190646
0.37023453608934853
0.36922632814404477
0.3658824996564314
0.36537614742234886
0.36775299447058163
0.37137510422417386
0.38643939224530166
0.397718898425188
0.39996308864961194
0.429668886594541
0.44246014385851584
0.4438843957684827
0.4237649354745207
0.37673091014147986
0.33142606930815477
0.2818281350027834
0.2685197374443994
0.2499842372106585
0.2398890805204878
0.22799112531777557
0.22053437667291106
0.21653814683883227
0.2136146435381919
0.210670304649215
0.20875183443452713
0.2074748469648741
0.2064768618456402
0.2057529425928439
0.20505610616894424
0.20455256411189515
0.20418424725352655
0.20388420599433052
0.2036986243223136
0.20353495187151646
0.20346557186096995
0.20360116021481167
0.20353295286888126
0.20340504646883403
0.2033995671929084
0.20355162018646347
0.20362404154667824
0.2035835447704981
0.20354782747198305
0.2037165456194842
0.20404345076104013
0.20421568563182715
