deaths,new cases,total cases
64.54807803055763,59.56817609607435,517.2548122609878
71.19950488228051,100.23282804111443,615.5912191232637
77.48697438920249,162.9913355541779,775.930257092099
75.27292934005317,159.12260800435365,931.7265282457956
72.27665390975864,154.0689574801196,1081.8591661221872
67.93137948704026,130.5297862137562,1207.916072721615
61.95567423343823,147.21461832131354,1350.1867544205452
55.7819918247867,118.96239236353313,1463.797409460749
50.55665832383113,79.8898091950723,1537.9889248483887
47.56843927964235,2.396508697471063,1534.3946020173826
45.67711290511181,18.276603809845028,1509.8880230740033
45.17062197499456,1.6040796937941195,1501.861197341117
45.33651465480352,21.354448901431056,1516.6435321478057
46.46196143244009,20.181745722469714,1489.7803580739564
47.833774868214846,29.283856250155623,1453.7384212751276
49.309858489460396,23.753969168847448,1423.1845756157563
49.4620888018826,27.672320929833745,1388.6929123162408
49.43347865972373,28.281804843679424,1410.1662848171982
48.79534804555806,3.5920964917274887,1406.9740922892524
48.404485687322335,22.00942568126584,1378.2308465062233
47.831749639933776,16.18865865378166,1355.3646896232967
47.21922621388052,22.772773615627102,1371.5387780962046
46.280258799844205,15.059655433268517,1380.0788893025456
45.15660387125803,19.80904241695316,1393.4663650599396
43.847029696152106,2.2291458289486172,1384.9101261975957
42.49304098592239,8.504139074673162,1387.1970979537728
41.236046603832506,25.18070647679974,1406.2652876897628
39.50308214682582,34.92985557041777,1435.197799957561
