deaths,new cases,total cases
10282.0,265.0,560446.0
10283.457383231296,287.30947669262144,560750.2530245754
10285.792347726445,274.049373916522,561018.5622451523
10288.857071541408,259.9968994913114,561271.0260947469
10292.570973772677,254.24099801931814,561521.6122976129
10296.8973539616,256.87705547660306,561779.1739031505
10301.824893407607,266.3175852092613,562049.7150887857
10307.358331604928,281.14876476757235,562337.877554186
10313.51153511255,300.13248423091795,562647.2153705065
10320.299455932978,322.19652037508934,562980.2161030751
10327.73070359457,346.6154368873149,563338.8639644444
10335.798002071979,372.5779433454429,563724.3230341723
10344.466651483552,400.47039581745514,564138.5403515673
10353.665444778535,430.60056756852754,564584.0318698009
10363.26916354578,462.4853955172438,565062.3391741618
10373.084929287936,496.04693835310616,565575.0170249455
10382.854431042122,531.3955874422634,566123.9344227628
10392.278970696883,568.7793346080018,566711.2302459043
10401.070719694946,608.1898299466905,567338.9658720489
10409.014070993147,649.1226929251764,568008.4471157334
10416.00972960772,691.6649160887846,568721.2437888175
10422.08110915698,735.7248619666416,569478.8843869475
10427.342760996657,780.613568425329,570281.9081466384
10431.954535509056,824.9009322266827,571128.9934155035
10436.084062089374,870.3819261456727,572021.9614988645
10439.884863030837,917.2037952250432,572962.4915429293
10443.485376791265,966.3095404517502,573953.1044649045
10446.988659279503,1018.9286314085309,574998.0720444253
10450.475287295267,1075.206949426596,576101.1681691951
10454.007490660728,1135.2800724759602,577266.1627633437
10457.633735597,1199.364940221415,578497.2508454405
10461.391784350768,1264.2922755903476,579794.0943214677
10465.309949079803,1328.4094989685987,581154.5951408636
10469.409710078166,1390.4371224060894,582576.2845476082
10473.70659066849,1448.5858719434302,584054.241255484
10478.211310009498,1502.8750248260053,585584.6219599757
10482.93076576493,1552.4867734985314,587162.3195058837
10487.868509975446,1597.4533645891688,588782.6216828282
10493.025736206102,1639.2334715093425,590442.9204858047
10498.40248936803,1679.5366121471582,592142.6495884877
10503.998131197644,1717.72201652131,593879.7566323573
10509.810620744574,1753.5455769757384,595651.3296866062
10515.837217202965,1787.0209420468339,597455.3307030944
10522.074192390633,1818.0144637540573,599288.9921818516
10528.51748160846,1847.7530485892569,601151.7298193905
10535.16296255993,1876.6507873508867,603042.8707318412
10542.006625443479,1905.0410893202106,604962.1553206857
10549.04436665922,1931.838547973788,606907.5878752978
