deaths,new cases,total cases
58.23961550801505,12.065172379775959,311.7912806722452
70.02419398905613,201.9554177970317,460.09716870903503
82.61428967151687,101.05363843402756,309.10368059558095
95.27935695426208,327.55051966877363,64.41949052273412
107.42755792687944,377.118046091618,483.65534446795937
120.60687740964136,305.2661525600911,827.4762657464598
133.79182351668874,482.47458080319893,1345.3196638483205
146.95567633373184,689.6540786607625,2067.5625738831004
160.2139851295226,1089.7037896652364,3187.4402340840315
170.3965195266344,997.5518585462637,4213.083255263744
180.6190767984101,793.8950092854966,5033.282879677048
194.42660738185896,748.5172454318267,5806.552372499573
207.22200573540044,624.7858949395031,6454.754611890297
219.12335699697087,367.20338140431977,6844.196672346647
230.67833420103807,116.58111964259479,6981.988834927237
241.00707055135058,212.115953465232,6790.160117969295
251.80220217066426,383.16405195463335,6426.464305025467
260.6145501259309,565.5263291324629,5879.652170533023
264.28169687304535,710.1126674379445,5187.576013675338
268.07078758806233,812.5025114099719,4392.471718250337
271.3927987403081,878.6429129317609,3530.643850635999
273.9453366300213,917.866844303712,2629.0372301424504
276.5697421668465,995.6995719836979,1649.0756394155615
279.251046437696,1059.6638483240217,604.6578548977559
282.5464854069073,1080.413111389763,460.9900559586822
284.87118305001263,1102.939445166452,1549.61172195166
287.6409508900824,1117.4670288118514,2653.2019937424047
289.700822452334,1152.8376022037571,3792.5890188621415
