deaths,new cases,total cases
10493.0,123.0,557124.0
10493.582140086835,130.13717407678942,557260.9070492934
10494.469517045998,115.66118035598785,557370.0682543792
10495.557832986467,99.74292517300937,557461.3461241979
10496.794285202572,96.30840570027264,557554.6038992496
10498.182308099846,105.20624813999112,557663.5877438566
10499.738174597978,118.97808651604788,557789.2663094964
10501.47007662103,133.05476138538938,557929.4846498118
10503.372956531015,144.28235826891628,558079.7089223348
10505.427175209743,151.28058165639015,558234.8428982662
10507.603155736775,154.55011771243417,558391.2848743243
10509.868180079291,155.5200192123394,558547.4155412414
10512.191677489971,155.69357027086966,558703.2065525255
10514.54821445614,156.2842073329669,558859.7104819866
10516.918708251593,158.16069397956875,559018.674468309
10519.290524694037,161.90706818288615,559182.2810400329
10521.656942577098,167.89166360746157,559352.9680939704
10524.016288416831,176.31727166712153,559533.2902444212
10526.370931648271,187.25371883396735,559725.8031568954
10528.726266031888,200.66222248926314,559932.9675585849
10531.089764200753,216.4188187578139,560157.076029938
10533.470162249117,234.33908664205813,560400.2052543932
10535.876803504643,254.20641070342245,560664.1925018403
10538.319141865077,275.78303606863966,560950.6312988788
10540.806402347396,298.83559020688716,561260.880452155
10543.347357424675,323.14256303767075,561596.0789378854
10545.950203660681,348.488822662331,561957.1634517763
10548.622502780736,374.68518838224503,562344.8855586501
10551.371170339426,401.55581673043264,562759.8258818655
10554.20249175288,428.9293602286728,563202.4056696122
10557.122148791692,456.65132356470275,563672.8973722295
10560.135254214261,484.58135823142226,564171.4326414032
10563.246388476542,512.5794078956367,564698.0083994714
10566.459631088313,540.50804688142,565252.493207537
10569.778586110151,568.2481202060202,565834.6340074197
10573.206408336511,595.6820484855725,566444.0607454551
10576.74582332581,622.6876646947827,567080.2919700433
10580.399139487807,649.162209025742,567742.7424824454
10584.168263304391,675.0092162799083,568430.7287398004
10588.054711938397,700.1233907414603,569143.4748353646
10592.059617920513,724.4233054712564,569880.1216596133
10596.183740902217,747.8326490809606,570639.7327638455
10600.427477590087,770.2654194700932,571421.3012924694
10604.790864743316,791.6687799343825,572223.7602773003
10609.27359436678,811.980416013111,573045.9875192625
10613.875020983885,831.1444347797735,573886.8148712929
10618.59417038552,849.1322304955082,574745.0368280024
10623.429757494812,865.894803869812,575619.4155229562
