Re
1.334534413526783
1.2995230643484246
1.2667272498418067
1.2455654496352153
1.1939489371041447
1.1597163559859611
1.1309672384298968
1.0968360435044098
1.067434100633972
1.0354399029728132
0.998452039461879
0.9863192070674098
0.9631778024173039
0.9380588579930138
0.9186426416239799
0.8998472478123989
0.8820512340728601
0.8653221985568524
0.8459251429763057
0.8298403555921485
0.8135502482585577
0.7921543954636867
0.7674571075026544
0.7543408715252147
0.7347260868956969
0.7264030746398746
0.71798936682765
0.7096806695520106
0.7047109262726234
0.7016024883732841
0.6845162160567937
0.6724305991570494
0.6570326073138223
0.6400190255878948
0.6250093112640509
0.6085978919902075
0.5924129718078419
0.5774847234691303
0.5634068461923112
0.5507891434804187
0.5392543987639173
0.5277562277367304
0.5166533499018893
0.5076346092167328
0.4981737654400643
0.4891552818443596
0.4800080152204491
0.47177789052571334
0.4619333585995717
0.45500604595756694
0.447148987915321
0.4389609148843867
0.4316182259521253
0.4243547470829896
0.41719756814767733
0.411335665843934
0.4038210242265572
0.3973000775466208
0.3906298298423281
0.38364923922700717
0.37831412447138624
0.37239640931395956
0.36849183825298737
0.36409562759203323
0.35964105839640714
0.35591394724558656
0.3530434203367582
0.34208158384078313
0.3386209424815003
0.3342420439539136
0.3301543695084005
0.32622653642484845
0.32207459824080154
0.3173980614837974
0.31935529387553074
0.31599482709666493
