deaths,new cases,total cases
5.142857142857143,40.857142857142854,389.0
5.317100211528444,44.297502633707495,435.90704726840175
5.592202582811243,42.50539981252514,477.6109363008987
5.949809054798709,41.54538915600778,518.4756229581703
6.384848040039559,44.13061027426822,563.5089224132403
6.907325042552616,52.736851075686545,619.9192992839025
7.547804494108389,70.86714359887911,698.8939523586423
8.364054886957584,101.80358006429468,815.0208758500464
9.441117567774914,147.25858058897708,983.6938319150082
10.891460632015232,210.34736966216,1224.076199933094
12.844103728242878,278.473586035957,1537.7715312480018
15.35271932540006,314.97492471003926,1874.5695781490688
18.34540467245994,312.9768034992039,2189.117790155138
21.69810073962311,290.9723419196235,2469.877430772787
25.300632410018537,267.82425172131497,2725.6100835189354
29.08376349356388,255.6062241156805,2973.8669225634767
33.024097917390925,260.06445132700895,3234.6599882938867
37.13830672330324,282.4359455965446,3526.8360290282667
41.471770663876995,320.1615957503799,3864.7853880828134
46.082934957782456,367.97355081194064,4256.061054470697
51.0291315010728,420.0527351582096,4702.040847703315
56.35608588361183,470.97438727340625,5198.767555015068
62.09195937515985,516.7585307703108,5738.969042714297
68.24585064820349,554.9906384394532,6313.765655039198
74.80925396924523,584.739274618187,6914.092891735188
81.75937589135728,606.1318606741772,7531.5936765761
89.06290198391682,619.8828669361164,8158.949128334657
96.67954737291161,627.0040911219221,8790.01944308621
104.56516234931479,628.6162658836305,9419.852374215434
112.67424993678286,625.7835022061508,10044.550870211298
120.96184481293882,619.473328458599,10661.12306199637
129.38482017985436,610.4865071599712,11267.305858756947
137.90276110206986,599.4908678793616,11861.443717994502
146.47850661337532,587.0508024471483,12442.376224791886
155.07843059346837,573.61520339539,13009.337861085778
163.67253562295187,559.5412994786302,13561.881594078282
172.23441332899986,545.1236220258294,14099.817205862364
180.74111676290906,530.6036011335103,14623.15996282393
189.17297317872956,516.1571074346285,15132.079776657443
197.5133458382099,501.9246080511128,15626.867106091937
205.74838280052344,488.01837273263897,16107.902054339793
213.86675234942675,474.5104075294743,16575.6205424649
221.85937846434695,461.44516644094807,17030.496560250267
229.71917671065432,448.8612924714255,17473.02530391222
237.44081698710514,436.7700519836023,17903.706280982766
245.02049652825482,425.1734457369224,18323.042402642695
252.45572969253536,414.07299412010815,18731.52472756691
259.74516061244367,403.4521547528623,19129.626943069652
