Re
2.0021463637051364
1.751313005789117
1.562031750177555
1.427938943163835
1.3006514806470497
1.167226198193942
1.0530554753802852
0.9699804205304807
0.9031276086073547
0.8445148438614485
0.7966487647477971
0.7394761148161948
0.6928694201376827
0.6562622319004854
0.6611345250692918
0.6820447874756058
0.7046729374310037
0.7257964076772974
0.7556644596194038
0.7941008774712572
0.8231820827952843
0.8017970561571433
0.7653093942639457
0.717453965094295
0.6564843048309634
0.6027979994840996
0.5171702636993911
0.457493319191222
0.41162875834130197
0.37155316747373957
0.3504667071154951
0.3259780761387473
0.30496277106789554
0.2961983804727558
0.28668840338766105
0.28216141355492314
0.28003546107699295
0.27667031136967374
0.2738952598450595
0.2722122909111273
0.2703136489372489
0.2699445898383422
0.26820297689648526
0.2666260487138465
0.2647068383298097
0.2650467564336023
0.26459344192306045
0.26589853678623093
0.26406855740043267
0.2635883350696436
0.263991158152
0.2638992388782106
0.26112771490917835
0.25997157490018574
0.25859718146219174
0.25970340465691283
0.25920107291064554
0.2580885072489616
0.25787058712842603
0.2584069010289139
0.2585404189846249
0.25825865744094517
0.25801249446800373
0.25669322975227366
0.25543878978366713
0.2536492677514917
0.25306730016761425
0.25245551667534194
0.25171228292622655
0.25125278070394663
0.24932733492474268
0.24815912443080693
0.24840578335063768
0.247905541258785
0.24726342206490423
0.24565240253888437
